timestamp,P1,P2,year,month
2022-03-01 00:11:49,1.3285714285716141,0.48469387755025484,2022,3
2022-03-01 00:39:57,1.338775510204267,0.48551020408086704,2022,3
2022-03-01 01:08:05,1.2775510204083487,0.4746938775502549,2022,3
2022-03-01 01:36:15,1.2653061224491653,0.4728571428563773,2022,3
2022-03-01 02:04:26,1.2469387755103898,0.4687755102033161,2022,3
2022-03-01 02:32:59,1.197959183673655,0.45816326530535695,2022,3
2022-03-01 03:01:07,1.1795918367348794,0.44857142857066307,2022,3
2022-03-01 03:29:23,1.155102040816512,0.44346938775433653,2022,3
2022-03-01 03:57:33,1.155102040816512,0.4542857142849488,2022,3
2022-03-01 04:25:58,1.1571428571430427,0.4565306122441325,2022,3
2022-03-01 04:54:08,1.1673469387756956,0.46938775510127534,2022,3
2022-03-01 05:22:18,1.18163265306141,0.48591836734617333,2022,3
2022-03-01 05:50:26,1.191836734694063,0.5036734693869896,2022,3
2022-03-01 06:18:42,1.2081632653063081,0.5228571428563774,2022,3
2022-03-01 06:46:52,1.2836734693879408,0.5622448979584183,2022,3
2022-03-01 07:15:03,1.3367346938777367,0.6010204081624999,2022,3
2022-03-01 07:43:23,1.418367346938961,0.6363265306114795,2022,3
2022-03-01 08:11:34,1.4714285714287572,0.6640816326522957,2022,3
2022-03-01 08:39:46,1.540816326530798,0.7032653061216834,2022,3
2022-03-01 09:07:59,1.6000000000001855,0.7426530612237242,2022,3
2022-03-01 09:36:09,1.6795918367348794,0.7699999999992343,2022,3
2022-03-01 10:33:16,1.7645833333335228,0.8131249999992183,2022,3
2022-03-01 11:01:40,1.7437500000001895,0.8345833333325516,2022,3
2022-03-01 11:29:49,1.783333333333523,0.8499999999992184,2022,3
2022-03-01 11:58:06,1.8163265306124308,0.8663265306114791,2022,3
2022-03-01 12:26:41,1.800000000000186,0.8848979591829078,2022,3
2022-03-01 12:55:17,1.7653061224491655,0.9138775510196424,2022,3
2022-03-01 13:23:45,1.760000000000182,0.9157999999992495,2022,3
2022-03-01 14:20:36,1.826530612245084,0.952653061223724,2022,3
2022-03-01 14:48:47,1.8489795918369205,0.9702040816318872,2022,3
2022-03-01 15:17:02,1.8877551020410022,0.9999999999992342,2022,3
2022-03-01 15:45:14,1.9122448979593696,1.0216326530604587,2022,3
2022-03-01 16:13:22,1.9510204081634515,1.039795918366581,2022,3
2022-03-01 16:41:36,1.9551020408165127,1.045918367346173,2022,3
2022-03-01 17:09:54,1.973469387755288,1.0548979591829077,2022,3
2022-03-01 17:38:02,1.983673469387941,1.0599999999992342,2022,3
2022-03-01 18:06:11,2.01224489795937,1.0806122448971935,2022,3
2022-03-01 18:34:20,2.0408163265307984,1.099183673468622,2022,3
2022-03-01 19:02:29,2.032653061224676,1.1075510204073975,2022,3
2022-03-01 19:30:39,2.0510204081634513,1.1206122448971936,2022,3
2022-03-01 19:58:47,2.0693877551022273,1.1408163265298465,2022,3
2022-03-01 20:26:57,2.1204081632654925,1.1712244897951527,2022,3
2022-03-01 20:55:05,2.1204081632654925,1.1908163265298466,2022,3
2022-03-01 21:23:16,2.14693877551039,1.2126530612237243,2022,3
2022-03-01 21:51:25,2.1693877551022274,1.2330612244890302,2022,3
2022-03-01 22:19:35,2.195918367347125,1.2540816326522957,2022,3
2022-03-01 22:47:45,2.2285714285716147,1.2765306122441324,2022,3
2022-03-01 23:16:25,2.2714285714287574,1.3077551020400506,2022,3
2022-03-01 23:44:37,2.2877551020410025,1.3244897959176019,2022,3
